real	34m55.755s
user	32m29.944s
sys	1m23.012s




total_elements, symbols, declare_fun, declare_sort, check_sat, assert, argument, push, pop, let_bindings, forall, exists, core_true, core_false, core_not, core_imply, core_and, core_or, core_xor, core_distinct, mult, plus, equals, int_le_or_gr, int_leq_or_grq, bvand, bvor, bvxor, bvnand, bvnor, bvcomp, bvadd, bvmul, bvs_l_g, bvs_le_ge, bvu_l_g, bvu_le_ge  
5, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6596, 3459, 3, 0, 1, 1, 0, 0, 0, 456, 0, 0, 0, 0, 603, 0, 1, 0, 0, 0, 0, 0, 741, 0, 0, 714, 373, 318, 0, 0, 0, 1088, 1, 46, 28, 66, 67
163790, 86658, 42, 0, 1, 1, 0, 0, 0, 12695, 0, 0, 0, 0, 2208, 0, 1, 0, 0, 0, 0, 0, 2903, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36752, 4, 106, 67, 240, 279
51069, 26530, 42, 0, 1, 1, 0, 0, 0, 3911, 0, 0, 0, 0, 1443, 0, 1, 0, 0, 0, 0, 0, 1955, 0, 0, 9394, 6024, 1315, 0, 0, 0, 10809, 1, 97, 52, 222, 223
36693, 18872, 42, 0, 1, 1, 0, 0, 0, 2752, 0, 0, 0, 0, 1262, 0, 1, 0, 0, 0, 0, 0, 1736, 0, 0, 6361, 4055, 1148, 0, 0, 0, 7571, 1, 98, 47, 208, 178
27219, 13733, 3, 0, 1, 1, 0, 0, 0, 1929, 0, 0, 0, 0, 975, 0, 1, 0, 0, 0, 0, 0, 1316, 0, 0, 4889, 3187, 767, 0, 0, 0, 5610, 1, 70, 34, 132, 142
164011, 86844, 42, 0, 1, 1, 0, 0, 0, 12701, 0, 0, 0, 0, 2230, 0, 1, 0, 0, 0, 0, 0, 2930, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36778, 5, 97, 70, 280, 275
8, 5, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, 12, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 2, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0
31211, 15854, 16, 0, 1, 1, 0, 0, 0, 2269, 0, 0, 0, 0, 1090, 0, 1, 0, 0, 0, 0, 0, 1504, 0, 0, 5546, 3576, 951, 0, 0, 0, 6389, 1, 87, 30, 169, 181
36, 17, 2, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 4, 1, 0, 0, 0, 0, 5, 0, 2, 2, 0, 0
77567, 40589, 42, 0, 1, 1, 0, 0, 0, 5975, 0, 0, 0, 0, 1635, 0, 1, 0, 0, 0, 0, 0, 2213, 0, 0, 15274, 9894, 1447, 0, 0, 0, 16881, 1, 100, 53, 217, 247
66858, 34890, 42, 0, 1, 1, 0, 0, 0, 5138, 0, 0, 0, 0, 1533, 0, 1, 0, 0, 0, 0, 0, 2076, 0, 0, 12940, 8370, 1375, 0, 0, 0, 14439, 1, 100, 49, 220, 224
121321, 63879, 42, 0, 1, 1, 0, 0, 0, 9343, 0, 0, 0, 0, 1759, 0, 1, 0, 0, 0, 0, 0, 2366, 0, 0, 25253, 16564, 1534, 0, 0, 0, 26998, 1, 94, 50, 211, 272
172843, 91648, 45, 0, 1, 1, 0, 0, 0, 13428, 0, 0, 0, 0, 2454, 0, 1, 0, 0, 0, 0, 0, 3196, 0, 0, 35784, 23462, 2225, 0, 0, 0, 38781, 7, 100, 59, 315, 314
216087, 115115, 45, 0, 1, 1, 0, 0, 0, 16530, 0, 0, 0, 0, 2563, 0, 1, 0, 0, 0, 0, 0, 3337, 0, 0, 45450, 30019, 2276, 0, 0, 0, 48694, 7, 100, 61, 299, 320
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79, 41, 3, 0, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 7, 1, 4, 2, 1, 5
5, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11, 6, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4031, 2159, 3, 0, 1, 1, 0, 0, 0, 263, 0, 0, 0, 0, 408, 0, 1, 0, 0, 0, 0, 0, 516, 0, 0, 347, 145, 249, 0, 0, 0, 587, 1, 33, 17, 40, 43
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 5, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36644, 18847, 42, 0, 1, 1, 0, 0, 0, 2745, 0, 0, 0, 0, 1261, 0, 1, 0, 0, 0, 0, 0, 1732, 0, 0, 6358, 4055, 1144, 0, 0, 0, 7564, 1, 88, 58, 195, 187
7, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
164187, 87001, 42, 0, 1, 1, 0, 0, 0, 12708, 0, 0, 0, 0, 2243, 0, 1, 0, 0, 0, 0, 0, 2950, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36788, 7, 109, 57, 277, 306
383, 316, 2, 0, 1, 1, 0, 0, 0, 71, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 27, 0, 0, 15, 31, 0, 0, 0, 0, 63, 5, 0, 2, 0, 14
166196, 87982, 42, 0, 1, 1, 0, 0, 0, 12866, 0, 0, 0, 0, 2347, 0, 1, 0, 0, 0, 0, 0, 3057, 0, 0, 34446, 22575, 2174, 0, 0, 0, 37250, 7, 116, 57, 286, 300
5524, 2908, 3, 0, 1, 1, 0, 0, 0, 378, 0, 0, 0, 0, 518, 0, 1, 0, 0, 0, 0, 0, 635, 0, 0, 586, 304, 270, 0, 0, 0, 915, 1, 39, 17, 50, 51
65883, 34370, 42, 0, 1, 1, 0, 0, 0, 5064, 0, 0, 0, 0, 1526, 0, 1, 0, 0, 0, 0, 0, 2066, 0, 0, 12721, 8228, 1372, 0, 0, 0, 14212, 1, 97, 54, 207, 243
34678, 17764, 29, 0, 1, 1, 0, 0, 0, 2565, 0, 0, 0, 0, 1201, 0, 1, 0, 0, 0, 0, 0, 1659, 0, 0, 6055, 3872, 1081, 0, 0, 0, 7135, 1, 74, 41, 194, 165
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32921, 16790, 16, 0, 1, 1, 0, 0, 0, 2390, 0, 0, 0, 0, 1140, 0, 1, 0, 0, 0, 0, 0, 1577, 0, 0, 5800, 3727, 1018, 0, 0, 0, 6766, 1, 79, 34, 166, 169
43080, 22260, 42, 0, 1, 1, 0, 0, 0, 3257, 0, 0, 0, 0, 1393, 0, 1, 0, 0, 0, 0, 0, 1895, 0, 0, 7624, 4858, 1274, 0, 0, 0, 8984, 1, 87, 43, 219, 197
32954, 16808, 16, 0, 1, 1, 0, 0, 0, 2399, 0, 0, 0, 0, 1141, 0, 1, 0, 0, 0, 0, 0, 1580, 0, 0, 5804, 3729, 1020, 0, 0, 0, 6770, 1, 92, 39, 172, 166
35, 26, 7, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0
27772, 14035, 3, 0, 1, 1, 0, 0, 0, 1974, 0, 0, 0, 0, 996, 0, 1, 0, 0, 0, 0, 0, 1362, 0, 0, 4960, 3220, 815, 0, 0, 0, 5692, 1, 74, 39, 139, 159
21046, 10550, 3, 0, 1, 1, 0, 0, 0, 1453, 0, 0, 0, 0, 830, 0, 1, 0, 0, 0, 0, 0, 1043, 0, 0, 3830, 2529, 494, 0, 0, 0, 4406, 1, 54, 27, 85, 96
5308, 2800, 3, 0, 1, 1, 0, 0, 0, 359, 0, 0, 0, 0, 499, 0, 1, 0, 0, 0, 0, 0, 614, 0, 0, 557, 286, 264, 0, 0, 0, 875, 1, 35, 24, 43, 41
9279, 4808, 3, 0, 1, 1, 0, 0, 0, 643, 0, 0, 0, 0, 664, 0, 1, 0, 0, 0, 0, 0, 813, 0, 0, 1258, 740, 355, 0, 0, 0, 1688, 1, 41, 30, 68, 79
13, 7, 2, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
21, 9, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
6615, 3468, 3, 0, 1, 1, 0, 0, 0, 442, 0, 0, 0, 0, 603, 0, 1, 0, 0, 0, 0, 0, 743, 0, 0, 714, 373, 318, 0, 0, 0, 1089, 1, 43, 25, 61, 76
219079, 116610, 45, 0, 1, 1, 0, 0, 0, 16808, 0, 0, 0, 0, 2751, 0, 1, 0, 0, 0, 0, 0, 3540, 0, 0, 45961, 30305, 2303, 0, 0, 0, 49476, 9, 110, 64, 314, 321
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11, 6, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43187, 22317, 42, 0, 1, 1, 0, 0, 0, 3279, 0, 0, 0, 0, 1396, 0, 1, 0, 0, 0, 0, 0, 1901, 0, 0, 7633, 4861, 1286, 0, 0, 0, 8998, 1, 90, 46, 215, 218
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
220163, 117250, 45, 0, 1, 1, 0, 0, 0, 16846, 0, 0, 0, 0, 2775, 0, 1, 0, 0, 0, 0, 0, 3576, 0, 0, 46148, 30442, 2330, 0, 0, 0, 49681, 9, 105, 63, 329, 306
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5908, 3102, 3, 0, 1, 1, 0, 0, 0, 407, 0, 0, 0, 0, 535, 0, 1, 0, 0, 0, 0, 0, 654, 0, 0, 652, 346, 280, 0, 0, 0, 994, 1, 45, 18, 53, 48
119, 74, 6, 0, 1, 1, 0, 0, 0, 14, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 12, 3, 0, 0, 0, 0, 20, 0, 5, 5, 0, 0
2825, 1549, 3, 0, 1, 1, 0, 0, 0, 187, 0, 0, 0, 0, 306, 0, 1, 0, 0, 0, 0, 0, 403, 0, 0, 167, 40, 209, 0, 0, 0, 324, 1, 34, 19, 37, 43
217787, 116025, 45, 0, 1, 1, 0, 0, 0, 16750, 0, 0, 0, 0, 2715, 0, 1, 0, 0, 0, 0, 0, 3496, 0, 0, 45729, 30132, 2276, 0, 0, 0, 49145, 8, 101, 57, 301, 313
14, 7, 2, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0
161352, 85321, 42, 0, 1, 1, 0, 0, 0, 12373, 0, 0, 0, 0, 2023, 0, 1, 0, 0, 0, 0, 0, 2695, 0, 0, 33987, 22378, 1749, 0, 0, 0, 36229, 2, 95, 65, 243, 252
160405, 84701, 42, 0, 1, 1, 0, 0, 0, 12351, 0, 0, 0, 0, 1998, 0, 1, 0, 0, 0, 0, 0, 2665, 0, 0, 33892, 22365, 1746, 0, 0, 0, 35950, 1, 105, 61, 239, 245
33969, 17365, 29, 0, 1, 1, 0, 0, 0, 2502, 0, 0, 0, 0, 1183, 0, 1, 0, 0, 0, 0, 0, 1630, 0, 0, 5946, 3814, 1055, 0, 0, 0, 6988, 1, 87, 33, 177, 164
2226, 1217, 3, 0, 1, 1, 0, 0, 0, 153, 0, 0, 0, 0, 226, 0, 1, 0, 0, 0, 0, 0, 309, 0, 0, 106, 12, 170, 0, 0, 0, 222, 1, 25, 19, 35, 52
23, 9, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
6726, 3526, 3, 0, 1, 1, 0, 0, 0, 466, 0, 0, 0, 0, 617, 0, 1, 0, 0, 0, 0, 0, 757, 0, 0, 724, 377, 324, 0, 0, 0, 1109, 1, 49, 35, 64, 74
3382, 1837, 3, 0, 1, 1, 0, 0, 0, 222, 0, 0, 0, 0, 356, 0, 1, 0, 0, 0, 0, 0, 462, 0, 0, 240, 80, 243, 0, 0, 0, 433, 1, 44, 15, 43, 49
50, 26, 3, 0, 1, 1, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 1, 2, 1, 0, 2
163690, 86575, 42, 0, 1, 1, 0, 0, 0, 12692, 0, 0, 0, 0, 2198, 0, 1, 0, 0, 0, 0, 0, 2890, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36737, 3, 102, 58, 252, 276
43, 29, 5, 0, 1, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0
21228, 10668, 3, 0, 1, 1, 0, 0, 0, 1476, 0, 0, 0, 0, 846, 0, 1, 0, 0, 0, 0, 0, 1068, 0, 0, 3836, 2529, 512, 0, 0, 0, 4437, 1, 58, 33, 93, 107
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
168864, 89438, 42, 0, 1, 1, 0, 0, 0, 13041, 0, 0, 0, 0, 2384, 0, 1, 0, 0, 0, 0, 0, 3101, 0, 0, 35002, 22960, 2191, 0, 0, 0, 37837, 7, 99, 61, 319, 319
164044, 86871, 42, 0, 1, 1, 0, 0, 0, 12705, 0, 0, 0, 0, 2232, 0, 1, 0, 0, 0, 0, 0, 2933, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36781, 6, 113, 54, 266, 293
164661, 87239, 42, 0, 1, 1, 0, 0, 0, 12767, 0, 0, 0, 0, 2287, 0, 1, 0, 0, 0, 0, 0, 2997, 0, 0, 34157, 22410, 2174, 0, 0, 0, 36862, 7, 111, 58, 291, 305
36884, 18968, 42, 0, 1, 1, 0, 0, 0, 2783, 0, 0, 0, 0, 1270, 0, 1, 0, 0, 0, 0, 0, 1748, 0, 0, 6369, 4055, 1176, 0, 0, 0, 7601, 1, 92, 42, 216, 187
28, 11, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 2, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0
221351, 117953, 45, 0, 1, 1, 0, 0, 0, 16947, 0, 0, 0, 0, 2788, 0, 1, 0, 0, 0, 0, 0, 3601, 0, 0, 46366, 30593, 2344, 0, 0, 0, 49926, 9, 111, 63, 312, 318
82, 66, 13, 0, 1, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 1
163547, 86473, 42, 0, 1, 1, 0, 0, 0, 12687, 0, 0, 0, 0, 2178, 0, 1, 0, 0, 0, 0, 0, 2870, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36708, 2, 112, 60, 230, 256
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27785, 14042, 3, 0, 1, 1, 0, 0, 0, 1974, 0, 0, 0, 0, 996, 0, 1, 0, 0, 0, 0, 0, 1363, 0, 0, 4960, 3220, 815, 0, 0, 0, 5693, 1, 85, 37, 134, 145
95946, 50336, 42, 0, 1, 1, 0, 0, 0, 7398, 0, 0, 0, 0, 1700, 0, 1, 0, 0, 0, 0, 0, 2289, 0, 0, 19479, 12702, 1470, 0, 0, 0, 21154, 1, 115, 64, 217, 232
28613, 14474, 3, 0, 1, 1, 0, 0, 0, 2038, 0, 0, 0, 0, 1010, 0, 1, 0, 0, 0, 0, 0, 1387, 0, 0, 5125, 3323, 840, 0, 0, 0, 5870, 1, 80, 32, 143, 163
33914, 17335, 29, 0, 1, 1, 0, 0, 0, 2478, 0, 0, 0, 0, 1177, 0, 1, 0, 0, 0, 0, 0, 1625, 0, 0, 5944, 3813, 1047, 0, 0, 0, 6978, 1, 77, 42, 168, 175
121648, 64009, 42, 0, 1, 1, 0, 0, 0, 9351, 0, 0, 0, 0, 1774, 0, 1, 0, 0, 0, 0, 0, 2382, 0, 0, 25319, 16615, 1541, 0, 0, 0, 27077, 1, 94, 54, 204, 253
176705, 94089, 45, 0, 1, 1, 0, 0, 0, 13605, 0, 0, 0, 0, 2495, 0, 1, 0, 0, 0, 0, 0, 3264, 0, 0, 36406, 23931, 2273, 0, 0, 0, 39578, 7, 108, 60, 301, 305
164574, 87196, 42, 0, 1, 1, 0, 0, 0, 12732, 0, 0, 0, 0, 2283, 0, 1, 0, 0, 0, 0, 0, 2992, 0, 0, 34155, 22410, 2156, 0, 0, 0, 36849, 7, 112, 71, 286, 341
179286, 95550, 45, 0, 1, 1, 0, 0, 0, 13802, 0, 0, 0, 0, 2513, 0, 1, 0, 0, 0, 0, 0, 3282, 0, 0, 36964, 24298, 2273, 0, 0, 0, 40160, 7, 112, 58, 307, 332
6361, 3343, 3, 0, 1, 1, 0, 0, 0, 441, 0, 0, 0, 0, 575, 0, 1, 0, 0, 0, 0, 0, 711, 0, 0, 694, 364, 304, 0, 0, 0, 1056, 1, 34, 22, 53, 63
217822, 116051, 45, 0, 1, 1, 0, 0, 0, 16754, 0, 0, 0, 0, 2719, 0, 1, 0, 0, 0, 0, 0, 3501, 0, 0, 45729, 30132, 2276, 0, 0, 0, 49152, 9, 109, 62, 306, 302
16, 7, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76, 60, 13, 0, 1, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0
5916, 3106, 3, 0, 1, 1, 0, 0, 0, 408, 0, 0, 0, 0, 536, 0, 1, 0, 0, 0, 0, 0, 655, 0, 0, 652, 346, 280, 0, 0, 0, 994, 1, 43, 20, 49, 52
23006, 11539, 3, 0, 1, 1, 0, 0, 0, 1604, 0, 0, 0, 0, 872, 0, 1, 0, 0, 0, 0, 0, 1112, 0, 0, 4196, 2769, 544, 0, 0, 0, 4816, 1, 54, 32, 107, 121
4, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
9137, 4719, 3, 0, 1, 1, 0, 0, 0, 634, 0, 0, 0, 0, 657, 0, 1, 0, 0, 0, 0, 0, 801, 0, 0, 1249, 740, 349, 0, 0, 0, 1660, 1, 44, 35, 65, 76
77316, 40469, 42, 0, 1, 1, 0, 0, 0, 5960, 0, 0, 0, 0, 1615, 0, 1, 0, 0, 0, 0, 0, 2191, 0, 0, 15230, 9869, 1447, 0, 0, 0, 16815, 1, 100, 55, 225, 240
1437, 773, 3, 0, 1, 1, 0, 0, 0, 99, 0, 0, 0, 0, 142, 0, 1, 0, 0, 0, 0, 0, 196, 0, 0, 62, 0, 102, 0, 0, 0, 129, 1, 30, 12, 32, 29
167520, 88737, 42, 0, 1, 1, 0, 0, 0, 12947, 0, 0, 0, 0, 2365, 0, 1, 0, 0, 0, 0, 0, 3078, 0, 0, 34708, 22763, 2181, 0, 0, 0, 37527, 7, 104, 61, 292, 298
161392, 85340, 42, 0, 1, 1, 0, 0, 0, 12384, 0, 0, 0, 0, 2028, 0, 1, 0, 0, 0, 0, 0, 2702, 0, 0, 33992, 22379, 1749, 0, 0, 0, 36241, 2, 109, 58, 230, 263
6249, 3284, 3, 0, 1, 1, 0, 0, 0, 433, 0, 0, 0, 0, 567, 0, 1, 0, 0, 0, 0, 0, 695, 0, 0, 688, 364, 294, 0, 0, 0, 1044, 1, 43, 25, 56, 59
80, 49, 4, 0, 1, 1, 0, 0, 0, 10, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 8, 1, 0, 0, 0, 0, 14, 0, 1, 5, 0, 0
204, 104, 3, 0, 1, 1, 0, 0, 0, 15, 0, 0, 0, 0, 14, 0, 1, 0, 0, 0, 0, 0, 18, 0, 0, 4, 0, 9, 0, 0, 0, 18, 1, 7, 5, 4, 3
216104, 115124, 45, 0, 1, 1, 0, 0, 0, 16581, 0, 0, 0, 0, 2564, 0, 1, 0, 0, 0, 0, 0, 3338, 0, 0, 45453, 30021, 2276, 0, 0, 0, 48698, 7, 106, 63, 294, 305
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
944, 505, 3, 0, 1, 1, 0, 0, 0, 64, 0, 0, 0, 0, 89, 0, 1, 0, 0, 0, 0, 0, 123, 0, 0, 39, 0, 59, 0, 0, 0, 86, 1, 20, 9, 19, 27
155958, 82261, 42, 0, 1, 1, 0, 0, 0, 12013, 0, 0, 0, 0, 1910, 0, 1, 0, 0, 0, 0, 0, 2553, 0, 0, 33012, 21784, 1696, 0, 0, 0, 34957, 1, 103, 60, 236, 243
6, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59716, 31054, 42, 0, 1, 1, 0, 0, 0, 4574, 0, 0, 0, 0, 1511, 0, 1, 0, 0, 0, 0, 0, 2046, 0, 0, 11327, 7304, 1355, 0, 0, 0, 12806, 1, 89, 47, 224, 242
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
112327, 59067, 42, 0, 1, 1, 0, 0, 0, 8647, 0, 0, 0, 0, 1742, 0, 1, 0, 0, 0, 0, 0, 2346, 0, 0, 23203, 15196, 1515, 0, 0, 0, 24926, 1, 88, 57, 230, 235
100, 76, 13, 0, 1, 1, 0, 0, 0, 15, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 2, 1
6457, 3390, 3, 0, 1, 1, 0, 0, 0, 448, 0, 0, 0, 0, 586, 0, 1, 0, 0, 0, 0, 0, 723, 0, 0, 701, 366, 310, 0, 0, 0, 1067, 1, 42, 30, 57, 67
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34686, 17767, 29, 0, 1, 1, 0, 0, 0, 2567, 0, 0, 0, 0, 1202, 0, 1, 0, 0, 0, 0, 0, 1660, 0, 0, 6056, 3872, 1082, 0, 0, 0, 7135, 1, 88, 43, 176, 173
23776, 11913, 3, 0, 1, 1, 0, 0, 0, 1663, 0, 0, 0, 0, 892, 0, 1, 0, 0, 0, 0, 0, 1155, 0, 0, 4316, 2843, 598, 0, 0, 0, 4952, 1, 60, 37, 99, 126
1862, 1013, 3, 0, 1, 1, 0, 0, 0, 133, 0, 0, 0, 0, 182, 0, 1, 0, 0, 0, 0, 0, 256, 0, 0, 83, 0, 137, 0, 0, 0, 173, 1, 33, 14, 41, 44
7, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
